expanded_pair_id,comparison_case_id,evaluation_side,source_scenario_id,source_condition_id,source_turn_number,expansion_variant_id,counterfactual_id,counterfactual_group,counterfactual_description,legal_moves,legal_move_signature,observed_turn_number,observed_acting_energy,observed_opposing_energy,observed_energy_difference,predicted_action,quick_attack_probability,ascension_probability,quick_attack_minus_ascension,quick_attack_score_advantage,ascension_score_advantage,baseline_quick_attack_probability,baseline_ascension_probability,baseline_quick_attack_minus_ascension,baseline_predicted_action,quick_attack_probability_change,ascension_probability_change,score_margin_change,predicted_action_changed,ascension_overtook_quick_attack
4WE_PAIR_006_V01,4WE_PAIR_006_V01__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,3.0,0.0,Quick Attack,0.798,0.118,0.68,True,False,0.81,0.126,0.684,Quick Attack,-0.01200000000000001,-0.008000000000000007,-0.0040000000000000036,False,False
4WE_PAIR_006_V01,4WE_PAIR_006_V01__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,3.0,3.0,0.0,Quick Attack,0.824,0.112,0.712,True,False,0.81,0.126,0.684,Quick Attack,0.013999999999999901,-0.013999999999999999,0.027999999999999914,False,False
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,3.0,3.0,0.0,Quick Attack,0.812,0.124,0.6880000000000001,True,False,0.812,0.124,0.6880000000000001,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,4,3.0,3.0,0.0,Ascension,0.09,0.642,-0.552,False,True,0.812,0.124,0.6880000000000001,Quick Attack,-0.7220000000000001,0.518,-1.2400000000000002,True,True
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,4,3.0,3.0,0.0,Ascension,0.21,0.4,-0.19000000000000003,False,True,0.812,0.124,0.6880000000000001,Quick Attack,-0.6020000000000001,0.276,-0.8780000000000001,True,True
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,1.0,3.0,-2.0,Quick Attack,0.794,0.144,0.65,True,False,0.812,0.124,0.6880000000000001,Quick Attack,-0.018000000000000016,0.01999999999999999,-0.038000000000000034,False,False
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,3.0,1.0,Quick Attack,0.812,0.124,0.6880000000000001,True,False,0.812,0.124,0.6880000000000001,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,4.0,-2.0,Quick Attack,0.798,0.14,0.658,True,False,0.812,0.124,0.6880000000000001,Quick Attack,-0.014000000000000012,0.016000000000000014,-0.030000000000000027,False,False
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,1.0,3.0,Quick Attack,0.804,0.13,0.674,True,False,0.812,0.124,0.6880000000000001,Quick Attack,-0.008000000000000007,0.006000000000000005,-0.014000000000000012,False,False
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,3.0,0.0,Quick Attack,0.8,0.116,0.684,True,False,0.812,0.124,0.6880000000000001,Quick Attack,-0.01200000000000001,-0.007999999999999993,-0.0040000000000000036,False,False
4WE_PAIR_006_V01,4WE_PAIR_006_V01__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,OBSERVED_ENERGY_CONTEXT,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,3.0,3.0,0.0,Quick Attack,0.826,0.11,0.716,True,False,0.812,0.124,0.6880000000000001,Quick Attack,0.013999999999999901,-0.013999999999999999,0.027999999999999914,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,3.0,-1.0,Quick Attack,0.79,0.148,0.642,True,False,0.79,0.148,0.642,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,4,2.0,3.0,-1.0,Ascension,0.072,0.666,-0.5940000000000001,False,True,0.79,0.148,0.642,Quick Attack,-0.7180000000000001,0.518,-1.2360000000000002,True,True
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,4,2.0,3.0,-1.0,Ascension,0.19,0.422,-0.23199999999999998,False,True,0.79,0.148,0.642,Quick Attack,-0.6000000000000001,0.274,-0.874,True,True
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,1.0,3.0,-2.0,Quick Attack,0.788,0.148,0.64,True,False,0.79,0.148,0.642,Quick Attack,-0.0020000000000000018,0.0,-0.0020000000000000018,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,3.0,1.0,Quick Attack,0.81,0.126,0.684,True,False,0.79,0.148,0.642,Quick Attack,0.020000000000000018,-0.021999999999999992,0.04200000000000004,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,4.0,-2.0,Quick Attack,0.79,0.148,0.642,True,False,0.79,0.148,0.642,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,1.0,3.0,Quick Attack,0.8,0.136,0.664,True,False,0.79,0.148,0.642,Quick Attack,0.010000000000000009,-0.011999999999999983,0.02200000000000002,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,3.0,-1.0,Quick Attack,0.778,0.14,0.638,True,False,0.79,0.148,0.642,Quick Attack,-0.01200000000000001,-0.00799999999999998,-0.0040000000000000036,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,2.0,3.0,-1.0,Quick Attack,0.804,0.134,0.67,True,False,0.79,0.148,0.642,Quick Attack,0.014000000000000012,-0.013999999999999985,0.028000000000000025,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,3.0,-1.0,Quick Attack,0.798,0.14,0.658,True,False,0.798,0.14,0.658,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,4,2.0,3.0,-1.0,Ascension,0.08,0.658,-0.5780000000000001,False,True,0.798,0.14,0.658,Quick Attack,-0.7180000000000001,0.518,-1.2360000000000002,True,True
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,4,2.0,3.0,-1.0,Ascension,0.198,0.414,-0.21599999999999997,False,True,0.798,0.14,0.658,Quick Attack,-0.6000000000000001,0.27399999999999997,-0.874,True,True
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,1.0,3.0,-2.0,Quick Attack,0.794,0.144,0.65,True,False,0.798,0.14,0.658,Quick Attack,-0.0040000000000000036,0.003999999999999976,-0.008000000000000007,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,3.0,1.0,Quick Attack,0.812,0.124,0.6880000000000001,True,False,0.798,0.14,0.658,Quick Attack,0.014000000000000012,-0.016000000000000014,0.030000000000000027,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,4.0,-2.0,Quick Attack,0.798,0.14,0.658,True,False,0.798,0.14,0.658,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,1.0,3.0,Quick Attack,0.804,0.13,0.674,True,False,0.798,0.14,0.658,Quick Attack,0.006000000000000005,-0.010000000000000009,0.016000000000000014,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,3.0,-1.0,Quick Attack,0.786,0.132,0.654,True,False,0.798,0.14,0.658,Quick Attack,-0.01200000000000001,-0.008000000000000007,-0.0040000000000000036,False,False
4WE_PAIR_006_V02,4WE_PAIR_006_V02__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,MINIMUM_MULTI_ACTION_ENERGY,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,2.0,3.0,-1.0,Quick Attack,0.812,0.126,0.686,True,False,0.798,0.14,0.658,Quick Attack,0.014000000000000012,-0.014000000000000012,0.028000000000000025,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,2.0,0.0,Quick Attack,0.79,0.148,0.642,True,False,0.79,0.148,0.642,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,4,2.0,2.0,0.0,Ascension,0.072,0.666,-0.5940000000000001,False,True,0.79,0.148,0.642,Quick Attack,-0.7180000000000001,0.518,-1.2360000000000002,True,True
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,4,2.0,2.0,0.0,Ascension,0.19,0.422,-0.23199999999999998,False,True,0.79,0.148,0.642,Quick Attack,-0.6000000000000001,0.274,-0.874,True,True
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,1.0,2.0,-1.0,Quick Attack,0.788,0.148,0.64,True,False,0.79,0.148,0.642,Quick Attack,-0.0020000000000000018,0.0,-0.0020000000000000018,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,2.0,2.0,Quick Attack,0.81,0.126,0.684,True,False,0.79,0.148,0.642,Quick Attack,0.020000000000000018,-0.021999999999999992,0.04200000000000004,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,4.0,-2.0,Quick Attack,0.79,0.148,0.642,True,False,0.79,0.148,0.642,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,1.0,3.0,Quick Attack,0.8,0.136,0.664,True,False,0.79,0.148,0.642,Quick Attack,0.010000000000000009,-0.011999999999999983,0.02200000000000002,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,2.0,0.0,Quick Attack,0.778,0.14,0.638,True,False,0.79,0.148,0.642,Quick Attack,-0.01200000000000001,-0.00799999999999998,-0.0040000000000000036,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,2.0,2.0,0.0,Quick Attack,0.804,0.134,0.67,True,False,0.79,0.148,0.642,Quick Attack,0.014000000000000012,-0.013999999999999985,0.028000000000000025,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,2.0,0.0,Quick Attack,0.798,0.14,0.658,True,False,0.798,0.14,0.658,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,4,2.0,2.0,0.0,Ascension,0.078,0.66,-0.5820000000000001,False,True,0.798,0.14,0.658,Quick Attack,-0.7200000000000001,0.52,-1.2400000000000002,True,True
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,4,2.0,2.0,0.0,Ascension,0.196,0.416,-0.21999999999999997,False,True,0.798,0.14,0.658,Quick Attack,-0.6020000000000001,0.27599999999999997,-0.878,True,True
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,1.0,2.0,-1.0,Quick Attack,0.794,0.144,0.65,True,False,0.798,0.14,0.658,Quick Attack,-0.0040000000000000036,0.003999999999999976,-0.008000000000000007,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,2.0,2.0,Quick Attack,0.812,0.124,0.6880000000000001,True,False,0.798,0.14,0.658,Quick Attack,0.014000000000000012,-0.016000000000000014,0.030000000000000027,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,4.0,-2.0,Quick Attack,0.798,0.14,0.658,True,False,0.798,0.14,0.658,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,1.0,3.0,Quick Attack,0.804,0.13,0.674,True,False,0.798,0.14,0.658,Quick Attack,0.006000000000000005,-0.010000000000000009,0.016000000000000014,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,2.0,2.0,0.0,Quick Attack,0.786,0.132,0.654,True,False,0.798,0.14,0.658,Quick Attack,-0.01200000000000001,-0.008000000000000007,-0.0040000000000000036,False,False
4WE_PAIR_006_V03,4WE_PAIR_006_V03__PLAYER,Player,T52_S001__HP_PRESSURE,HP_PRESSURE,4,SYMMETRIC_TWO_ENERGY,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,2.0,2.0,0.0,Quick Attack,0.812,0.126,0.686,True,False,0.798,0.14,0.658,Quick Attack,0.014000000000000012,-0.014000000000000012,0.028000000000000025,False,False
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,BASELINE,BASELINE,Preserve the original expanded case exactly.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,3.0,2.0,1.0,Quick Attack,0.81,0.126,0.684,True,False,0.81,0.126,0.684,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,LEGAL_SIGNATURE_ASCENSION_ONLY,LEGAL_STRUCTURE,Expose Ascension as the only legal action.,['Ascension'],Ascension,4,3.0,2.0,1.0,Ascension,0.09,0.642,-0.552,False,True,0.81,0.126,0.684,Quick Attack,-0.7200000000000001,0.516,-1.2360000000000002,True,True
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,LEGAL_SIGNATURE_QUICK_ATTACK_ONLY,LEGAL_STRUCTURE,Expose Quick Attack as the only legal action.,['Quick Attack'],Quick Attack,4,3.0,2.0,1.0,Ascension,0.21,0.4,-0.19000000000000003,False,True,0.81,0.126,0.684,Quick Attack,-0.6000000000000001,0.274,-0.8740000000000001,True,True
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,LOW_ACTING_ENERGY,ENERGY_STATE,Reduce the acting Pokémon to one attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,1.0,2.0,-1.0,Quick Attack,0.788,0.148,0.64,True,False,0.81,0.126,0.684,Quick Attack,-0.02200000000000002,0.021999999999999992,-0.04400000000000004,False,False
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,HIGH_ACTING_ENERGY,ENERGY_STATE,Increase the acting Pokémon to four attached energy.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,2.0,2.0,Quick Attack,0.81,0.126,0.684,True,False,0.81,0.126,0.684,Quick Attack,0.0,0.0,0.0,False,False
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,ACTING_ENERGY_DISADVANTAGE,ENERGY_STATE,Set acting energy to two and opposing energy to four.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,2.0,4.0,-2.0,Quick Attack,0.79,0.148,0.642,True,False,0.81,0.126,0.684,Quick Attack,-0.020000000000000018,0.021999999999999992,-0.04200000000000004,False,False
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,ACTING_ENERGY_ADVANTAGE,ENERGY_STATE,Set acting energy to four and opposing energy to one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,4,4.0,1.0,3.0,Quick Attack,0.8,0.136,0.664,True,False,0.81,0.126,0.684,Quick Attack,-0.010000000000000009,0.010000000000000009,-0.020000000000000018,False,False
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,EARLY_TURN,TURN_STATE,Force the decision context to turn one.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,1,3.0,2.0,1.0,Quick Attack,0.798,0.118,0.68,True,False,0.81,0.126,0.684,Quick Attack,-0.01200000000000001,-0.008000000000000007,-0.0040000000000000036,False,False
4WE_PAIR_006_V04,4WE_PAIR_006_V04__OPPONENT,Opponent,T52_S001__HP_PRESSURE,HP_PRESSURE,4,EEVEE_ENERGY_ADVANTAGE,LATE_TURN,TURN_STATE,Force the decision context to turn twelve.,"['Ascension', 'Quick Attack']",Ascension | Quick Attack,12,3.0,2.0,1.0,Quick Attack,0.824,0.112,0.712,True,False,0.81,0.126,0.684,Quick Attack,0.013999999999999901,-0.013999999999999999,0.027999999999999914,False,False
